M13-1	M13-7	M13-16	M13-18	M13-23	M13-25	M13-30	M13-33	M13-35	M13-40	M13-43	M13-45	M13-47	M13-49	UC179	UC21	UC397	UC264	UC220	UC51	UC222	UC13	UC30	UC99	UC95	UC338	UC100	UC54	UC56	UC384	UC43	UC98	UC50	UC129	UC77	UC357
ENSG00000065427	5634.82	5905.41	6174.68	5441.53	5417.24	5995.31	5377.09	5498.47	5862.98	5700.23	5119.68	5244.74	5473.84	6368.17	5681.85	5829.51	5174.33	5273.32	6674.88	5093.66	5480.12	5153.14	6249.08	5577.65	5844.65	6112.26	5775.19	5387.28	5407.98	5698.91	5546.88	5655.2	5155.71	5606.04	5621.56	5677.09
ENSG00000065457	324.46	265.35	192.7	260.97	244.98	281.04	242.97	323.55	381.73	247.14	336.57	253.83	202.69	270.6	311.41	184.6	308.06	264.78	235.96	236.54	308.14	245.96	268	338.14	271.58	187.44	300.33	358.3	287.35	299.87	312.72	276.1	300.63	206.66	300.43	208.46
ENSG00000065485	280.83	368.81	422.21	291.17	340.69	363.99	255.13	295.08	393.7	343.37	279.31	230.28	345.09	432.58	279.47	350.5	308.77	337.31	356.83	279.27	344.07	326.65	335.71	281.55	332.62	393.2	352.65	346.67	294.66	376.49	265.84	334.06	344.53	313.6	321.68	329.76
ENSG00000065491	496.68	437.94	463.7	496.99	455.34	461.37	464.44	465.11	496.94	534.5	446.63	434.63	475.46	387.19	442.53	357.81	436.41	450.51	430.43	390.45	444.4	493.73	403.28	537.92	478.78	404.57	504.42	453.24	384.14	550.45	538.64	469.58	576.74	466.81	471.7	502.56
ENSG00000065518	5000.39	5494.46	5586.27	5568.88	5716.7	5559.86	5115.6	6601.67	5669.33	5459.96	5398.24	5212.31	5085.6	5324.01	6603.51	5728.03	5566.72	5140.39	5674.3	5236.22	6178.85	5206.33	5700.38	4815.62	5188.52	5885.27	5550.45	5900.27	4613.48	5805.18	6454.94	5561.82	5327.71	4943.2	5467.96	5244.74
ENSG00000065526	3075.7	2527.89	2722.71	2576.07	2641.71	3032.27	2401.58	2426.09	2823.86	3736.29	2771.83	2997.76	2545.45	2547.02	2494.23	2452.4	2790.14	3179.98	3152.91	2510.75	2431.88	2806.46	3104.19	2413.7	2499.95	2416.33	2854.75	2425.92	2400.68	3483.55	2388.22	2792.88	2975.87	3064.82	2644.91	2374.46
ENSG00000065534	1934.78	1928.74	2261.57	1472.69	1472.69	2232.59	1296.8	1762.37	2214.36	1910.79	1838.3	1242.93	1069.1	1332.37	2400.31	2402.5	1846.91	1711.92	2419.45	1281.85	1614.94	1082.06	1928.48	1964.39	1493.86	2643.23	1228.71	1239.66	1235.39	1622.79	1651.37	1755.21	1434.42	1782.17	1743.79	1371.76
ENSG00000065548	1874.13	1829.63	1780.71	1869.3	1923.48	1785.87	1667.46	1787.26	1611.05	1732.75	1781.07	1536.38	1953.41	1677.88	1884.02	1673.39	1573.72	1629.32	2119.91	1832.94	1803.94	1834.17	1878.43	1826.25	1592.99	1716.03	1805.27	1749.29	1673.78	1684.41	1828.53	1774.71	1624.31	1743.11	1773.82	1812.05
ENSG00000065559	1513.93	1636.15	1652.95	1641.08	1638.99	1804.22	1670.17	1761.99	1590.2	1810.03	1713.98	1723.23	1647.49	1696.47	1666.46	1711.96	1783.28	1708.83	1641.74	1694.35	1651.85	1830.19	1549.49	1782.35	1641.94	1618.66	1730.74	1722.8	1592.17	1734.96	1754.91	1712.32	1727.09	1705.18	1689.34	1634.51
ENSG00000065600	102.64	108.25	83.76	97.04	86.66	115.5	83.41	72.98	114.48	101.1	59.29	91.66	121.48	80.83	88.03	76.64	76.66	79.46	140.9	71.83	82.99	126.94	76.07	112.06	86.34	93.65	120.91	131.96	89.76	67.33	113.27	96.31	90.35	100.04	108.37	81.19
ENSG00000065613	3118.49	3037.94	3005.75	3009.39	3115.55	3128.72	3007.47	3020.24	3222.1	3310.6	3248.39	3509.35	2870.49	3392.81	2945.51	2804.57	3221.4	3203.38	3111.33	3053.65	3192.51	3098.07	3367.33	2945.84	3140.17	3138.17	3201.22	3058.83	3206.4	3236.34	3273.42	3150.41	3326.05	3224	3100.68	2784.98
ENSG00000065615	598.16	715.28	560.58	577.63	589.9	785.94	622.76	672.43	591.52	551.38	617.55	561.69	659.38	690.07	669.11	622.69	690.69	616.14	882.94	486.95	599.69	675.69	499.32	683.71	500.77	703.07	752.63	666.5	694.61	555.58	736.89	646.39	562.44	584.27	731.39	673.55
ENSG00000065621	44.55	43.85	31.62	48.11	57.98	37.49	46.54	59.16	43.76	42.77	46.99	40.53	27.62	62.99	60.28	59.68	33.49	51.73	38.01	53.66	57.3	43.1	30.49	28	40.27	54.42	26.89	43.92	39.19	39.31	44.88	43.79	48.21	68.71	35.12	42.71
ENSG00000065665	308.33	325.82	321.39	347.83	301.47	316.5	299.24	336.79	373.28	306.8	326.23	301.89	291.59	299.98	309.49	275.62	290.88	311.75	358.59	338.74	286.98	323.23	297.57	358.59	344.57	317.96	315.82	347.05	293.13	286.88	378.11	320.51	267.29	342.81	323.98	298.63
ENSG00000065675	4182.33	4744.91	5647.58	4551.16	4361.57	3789.1	4942.06	4233.45	5289.8	4670.3	4565.74	4673.86	5005.01	4401.45	3907.42	5324.59	4398	4626.38	3765.05	5348.81	4617.38	4645.01	3956.36	5291.48	5136.13	4697.02	4085.92	4242.43	5824.78	4261.85	4101.2	4561.3	4497.15	4895.69	4349.87	4489.85
ENSG00000065717	2246.81	1833.01	1596.74	1878.28	2469.48	1795.87	2138.52	1629.5	1357.59	2139.68	1930.6	1862.73	2043.57	1600.46	1715.17	1999.25	1963.04	1736.19	1933.22	2269.48	1847.59	1706.86	1846.97	1973.09	2028.12	2009.92	1861.74	1700.92	1980.86	1764.77	1840.79	1867.25	1686.15	2041.99	1956.98	2061.27
ENSG00000065802	2299.6	2454.39	2322.92	2362.58	2472.85	2355.72	2152.89	2450.66	2711.39	2364.11	3045.49	2607.16	2501.21	2361.8	2474.69	2552.61	2598.38	2591.37	1995.85	2616.93	2529.37	2648.87	2400.6	2400.75	2298.33	2473.78	2337.11	2548.65	2517.18	2343.51	2248.89	2470.94	2923.41	2617.56	2387.02	2408.95
ENSG00000065809	673.91	558.16	518.03	616.8	471.65	699.45	708.24	463.2	708.86	771.02	540.69	494.54	592.79	713.3	604.59	519.13	519.63	600.39	690.11	565.1	614.83	526.83	721.57	555.5	578.45	628.71	645.27	582.53	567.83	574.22	443.94	602.36	812.59	631.45	595.46	546.76
ENSG00000065833	2518.62	2297.5	1929.18	1849.38	2485.01	2674.51	1930.53	2376.1	1898.77	1713.1	2113.8	2663.37	1961.61	2675.84	2360.42	2051.26	2679.35	2303.71	2280.9	1915.05	1788.58	2078.93	2230.86	2582.24	2437.27	1853.11	2878.58	2319.52	2503.97	2096.79	2623.77	2280.16	2590.47	2005.71	2470.03	2228.7
ENSG00000065882	2848.45	2051.3	2200.05	1406.88	1838.55	1834.76	1009.19	2225.74	1224.18	2267.92	2658.34	1698.21	1932.98	1109.64	3244.2	2081.71	1687.29	2756.34	2059.26	1534.51	2230.51	1242.01	2202.06	2542.53	2222.97	2068.82	1566.11	1312.5	2128.1	1176.34	2034.39	1973.02	1775.44	1496.46	1980.15	1904.03
ENSG00000065883	1320.45	1536.34	1559.54	1559.85	1614.42	1733.85	1683.52	1667.44	1561.96	1598.86	1425.84	1563.08	1376.38	1494.16	1691.02	1485.66	1454.1	1570.29	1662.11	1366.98	1679.77	1514.71	1242.47	1703.18	1203.65	1546.56	1627.18	1550.37	1583.32	1627.62	1556	1564.34	1874.03	1519.18	1596.6	1558.2
ENSG00000065911	1002.49	1521.52	1702.46	1502.97	1312.57	1330.24	1345.93	1181.63	1338.55	1105.41	1190.38	1351.27	1506.09	1640.86	986.26	1601.27	1206.13	1435.97	1742.94	695.04	1395.79	1040.55	884.29	1355.38	1089.8	2110.3	1018.74	1471.69	1366.27	1958.46	1666.62	1357.59	1261.83	1503.92	1472.57	1261.85
ENSG00000065923	1050.31	764.76	860.25	718.34	866.21	976.95	576.77	761.67	520.49	780.17	728.32	890.36	871.27	768.65	886.47	858.18	796.19	864.87	737.61	690.08	774.78	662.52	898.73	832.09	1072.79	680.19	882.16	701.67	722.76	715.68	762.61	811.41	1059.74	867.84	787.14	869.34
ENSG00000065970	2328.53	2353.51	2221.2	2191.51	2353.42	2202.18	2363.56	2022.78	2270.43	2059.73	1982.28	2288	2365.49	2308.75	2092.62	2229.41	2345.5	2209.2	2485.09	2369.6	2200.82	2233.37	2034.01	2163.22	2111.86	2264.31	2234.08	1972.78	2408.14	2291.35	1798.71	2206.28	1934.79	2427.17	2280.24	2679.24
ENSG00000065978	31178.98	33699.54	34303.13	31040.71	32159.38	33889.64	33216.31	31832.21	33661.72	30902.71	30771.82	31366.15	28483.94	33387.65	32906.57	35185.82	29260.5	32271.58	39073.36	30496.91	32315.91	27243.55	31163.74	31943.72	29963.95	36669.77	33295.82	28920.66	31688.93	34245.41	31100.23	32186.95	30201.43	30002.35	32636.56	32548.77
ENSG00000065989	2147.48	1808.27	1774.23	1954.84	1725.8	1970.11	2659.15	1934.57	1979.25	1812.77	1760.04	2207.99	1511.21	2190.9	1956.95	2302.57	1983.69	1852.84	1628.16	2173.47	2065.6	2174.04	1510.52	2004.04	2146.17	1875.82	1969.7	1638.15	1776.18	2179.43	1912.91	1929.48	2069.41	2100.87	1929.33	1925.12
ENSG00000066027	2905.38	2388.52	2302.27	2521.97	2534.74	2868.32	2658.93	2735.89	2394.69	2472.31	2039.83	2421.62	2162.11	2562.63	2625.23	2433.74	2764.87	2730.4	2488.48	2031.93	2446.25	2141.24	2093.51	2449.71	2648.41	2447.73	2730.15	2652.2	2437.95	2687.31	2989.62	2523.41	2947.88	2447.58	2705.62	2196.8
ENSG00000066044	1486.39	1552.25	1598.15	1653.66	1664.04	1581.2	1555.16	1557.13	1549.61	1529.33	1433.88	1512.32	1639.76	1559.25	1450.27	1621.44	1478.91	1490.3	1608.42	1656.75	1534.05	1424.26	1554.67	1567.57	1689.26	1540.56	1567	1675.35	1607.31	1513.65	1599.02	1554.06	1574.02	1593.26	1556.39	1479.33
ENSG00000066056	2277.34	1783	1888.14	1661.88	1866.69	1590.54	1531.89	1084.73	1688.93	1554.64	1890.52	1951.82	1633.7	1711.04	1353.99	1351.42	1718.79	1689.74	1470.82	1440.65	1444.76	2262.38	2132.97	2145.89	1816.73	1694.67	1488.91	1692.9	1911.99	1446.13	1817.09	1695.34	1677.36	1847.8	1709.36	1255.19
ENSG00000066084	1198.09	989.6	1096.66	950.46	1021.83	1323.86	930.33	955.18	947.14	1159.37	1055.5	1427.33	1038.11	1193.54	901.24	1151.55	1159.52	1107.34	943.2	1216.9	1063.33	996.7	1301.72	1130.35	1567.18	934.65	1305.29	865.14	976.88	1041.82	989.6	1106.98	1289.2	1114.25	1035.84	1151.99
ENSG00000066117	1016.11	1000.26	1000.84	951.69	964.22	888.65	919.59	939.5	1099.83	879.05	848.22	888.9	942.75	982.55	944.08	992.77	944.57	1040.15	960.36	827.22	929.9	917.16	816.56	990.48	892.3	1043.84	897.31	897.99	988.13	1047.2	966.77	949.42	955.31	935.66	986.35	953.74
ENSG00000066135	836.8	744.31	705.03	780.83	915.04	883.33	815.74	755.22	632.98	644.53	873.32	860.46	649.13	687.22	737.65	776.65	829.01	781.38	687.35	895.79	828.84	848.67	754.12	728.71	770.94	723.89	845.61	850.31	618.81	767.92	717.27	772.63	784.22	723.18	769.48	789.5
ENSG00000066136	2259.72	2254.8	2207.19	2147.94	2217.38	2180.32	2181.93	2321.44	2202.66	2180.92	2181.11	2136.83	2036.5	2864.81	2191.63	2187.89	2095.57	2216.43	2435.42	2280.48	2215.37	2095.23	2264.6	2101.18	2338.32	2134.8	2213.17	2155.01	2179.75	2470.82	2201.43	2225.99	1972.52	2436.77	2185.41	2212.03
ENSG00000066185	99.18	60.69	65.53	72.07	58.5	65.81	77.2	64.99	64.25	73.73	109.99	84.98	70.09	59.04	66.93	96.14	88.72	88.37	33.24	97.26	74.59	102.12	69.69	60.24	72.67	58.74	61.79	50.74	66.47	80.35	70.7	72.42	102.58	83.55	61.79	41.86
ENSG00000066248	33.85	42.3	80.95	68.31	79.78	43.51	21.77	50.75	19.98	14.59	73.18	15.66	29.24	32.34	20.28	43.47	22.39	43.42	23.98	47.83	25.88	23.49	87.77	38.14	60.47	17.31	21.93	32.84	65.48	33.64	41.18	41.21	29.4	39.97	30.43	71.63
ENSG00000066294	299.29	265.35	257.42	207.3	281.06	192.19	239.82	204.15	248.43	255.09	315.42	201.01	253.24	267.94	302.4	307.07	256	231.11	241.13	237.28	260.17	227.5	255.86	218.13	145.41	297.99	179.86	220.47	243.21	288.76	138.72	241.79	244.91	300.57	234.08	258.2
ENSG00000066322	873.88	836.7	763.67	693.33	750.87	730.84	793.39	643.64	799.49	730.83	838.67	689.01	815.13	721.33	742.56	794.74	664.44	644.86	797.88	700.49	731.4	799.47	803.37	880.33	857.75	747.62	814.51	871.36	865.66	646.9	717.48	756.94	630.5	684.99	793.32	801.17
ENSG00000066336	249.07	251.74	190.69	212.72	239.32	193.01	265.35	181.5	285.86	260.07	313.07	324.09	202.23	259.41	239.13	249.12	205.85	246.66	304.79	315.14	245.87	231.02	228.75	267.29	216.26	237.72	272.46	249.68	191.79	321.86	167.73	244.88	170.04	233.75	241.93	271.36
ENSG00000066379	199.37	204.62	174.57	222.06	181.38	150.41	215.48	223.31	246.41	174.07	156.18	203.54	216.37	219.22	213.22	221.91	147.1	206.5	204.08	192.74	186.43	246.68	163.43	187.71	193.24	202.22	206.83	186.87	188.9	213.05	243.79	197.9	197.15	192.88	203.18	205.24
ENSG00000066382	174.25	144.64	192.46	122.33	157.89	346.64	80.84	136.31	80.78	115.26	156.89	402.31	103.12	121.94	133.13	207.04	405.16	184.93	209	174.87	164.2	128.78	327.35	140.36	205.7	180.64	187.49	91.79	209.2	134.26	209.76	180.11	129.11	141.72	183.7	68.2
ENSG00000066422	1018.26	1026.89	1018.94	1047.7	1080.36	1068.79	971.66	1030.53	1193.2	1150.75	1063.41	1024.52	1041.75	1000.4	925.28	1057.72	1033.36	992.59	1067.41	1176.54	987.07	1122.7	952.15	899.83	1081.75	1004.37	1132.38	973.01	920.71	1067.42	1023.08	1058.25	1144.33	1252.32	1003.59	1112.16
ENSG00000066427	1092.61	1114.02	1241.8	1028.2	1004.41	974.37	1204.3	1159.51	1101.14	1101.9	1148.83	1062.95	1030.26	1273.16	1191.11	1156.31	1197.79	1170.17	939.02	1187.37	1015.03	1077.11	1152.4	1096.08	1206.2	1252.76	1074.95	1069.96	1131.82	1014.93	1159.6	1109.66	1162.61	1104.82	1067.85	996.73
ENSG00000066455	1238.68	1247.45	1238.62	1161.22	1197.36	1256.12	1282.74	1113.56	1214	1155.67	1173.02	1113.75	1232.95	1292.71	1089.14	1154.72	1192.89	1171.34	1318.68	1231.31	1250.59	1091.48	1174.53	1366.08	1240.54	1205.39	1289.59	1144.35	1331.73	1216.62	1095.62	1202.09	1161.43	1075.71	1243.04	1232.65
ENSG00000066468	9.09	21.03	30.71	5	24.04	27.06	10.31	22.77	15.51	15.43	27.29	9.93	6.09	34.79	13.81	46.18	8.25	14.53	18.7	21.16	7.22	12.46	7.38	12.43	26.31	13.71	18.32	9.48	15.74	27.42	6.98	18.85	23.14	39.81	13.81	33.62
ENSG00000066557	526.72	603.04	601.83	605.81	593.7	529.18	607.39	568.87	605.07	456.68	531.99	611.91	601.88	572.66	542.88	595.57	581.43	523.7	605.22	573.7	588.3	572.73	526.67	526.12	512.26	580.9	556.89	628.05	597.66	635.59	567.26	548.29	472.36	586.23	577.92	615.27
ENSG00000066583	677.17	751.1	817.6	757.55	777.53	835.37	749	824.27	781.31	740.67	640.1	979.78	723.21	849.19	729.25	841.87	776.76	835.11	724.82	746.7	766.14	712.98	728.74	833.68	868.46	621.27	830.78	880.21	870.77	883.71	766.23	783.91	817.16	743.23	782.51	706.82
ENSG00000066629	2122.46	1970.75	1840.76	2052.5	1847.82	1731.88	2335.9	1913.03	2027.49	1813.54	2012.36	2067.48	2063.29	1940.44	2164.85	1930.26	2238.59	2051.01	1761.15	2135.36	2292.78	2067.8	2101.5	1854.8	1825.21	2208.6	1789.33	2053.47	1761.48	2219.85	1683.7	1956.54	1719.3	1642.78	1999.07	2058.21
ENSG00000066651	307.89	357.18	366.5	389.25	370.47	315.12	390.69	335.35	388.65	321.08	362.93	393.97	354.88	345.64	340.66	337.71	349.32	338.44	401.02	405.5	379.2	346.98	335.43	350.37	250.12	387.37	331.8	304.01	352.67	401.95	350.57	352.57	338.28	375.87	347.48	366.5
ENSG00000066654	1727.96	1618	1526.17	1498.74	1520.27	1613.17	1587.32	1504.83	1726.2	1489.63	1764.41	1584.79	1657.73	1488.58	1557.8	1600.41	1857.22	1564.85	1612.63	1644.12	1571.13	1408.69	1526.96	1530.33	1523.9	1691.23	1686.15	1565.72	1692.3	1591.2	1530.75	1588.26	1763.89	1585.96	1637.34	1541.55
ENSG00000066697	782.03	849.15	771.31	763.57	675.8	984.48	848.84	912.43	663.75	759.48	837.61	768.44	1029	1008.97	763.8	851.04	954.54	749.74	931.72	695.12	819.53	791.31	748	848.42	910.72	795.38	1072.28	982.75	972.36	814.25	1084.96	852.14	961.9	716.13	924.63	707.85
ENSG00000066735	374.23	405.58	293.18	442.72	442.04	454.12	415.23	427.52	438.45	476.85	509.7	585.29	428.27	516.32	368.7	395.65	491.18	530.93	403.48	470.64	449.49	576.74	502.29	312.88	350.56	408.13	467.28	496.79	427.05	489.42	422.54	445.89	469.64	436.67	440.27	376.55
ENSG00000066739	2239.68	2091.21	2182.97	2121.16	2275	2192.13	2295.77	2180.02	2219.87	2563.45	2496.14	2530.68	1908.18	2155.81	2233.85	2201.03	2239.62	2624.34	1968.14	2246.93	2105.06	2097.37	2279.84	2184.5	2169.65	2273.74	2256.01	2129.05	2225.64	2406.18	2142.47	2259.1	2697.07	2245.5	2180.25	2064.98
ENSG00000066777	1804.37	1722.41	1641.06	1526.66	1599.61	1651.63	1737.17	1638.19	1787.56	1741.67	1833.77	1966.97	1640.97	1662.73	1779.27	1793.2	1709.56	1725.96	1568.85	1577.04	1682.42	1808.16	1714.81	1776.86	1789.22	1644.68	1793.41	1667.01	1884.08	1676.92	1669.32	1712.55	1804.27	1653.04	1728.67	1730.79
ENSG00000066827	420.56	402.34	377.81	461.38	374.07	361.32	570.7	333.52	423.46	463.78	357.14	455.38	442.72	456.8	317.33	472.18	311.25	421.63	387.92	262.61	411.33	782.31	476.78	390.03	248.68	310.65	389.46	400.43	434.78	642.69	366.62	407.59	330.38	266.21	413.24	349.79
ENSG00000066855	608.18	643.24	661.28	670.55	541.22	698.82	598.19	603.88	752.56	761.2	443.44	491.59	779	724.83	542.86	518.19	742.11	577.69	726.92	669.99	536.74	830.32	620.15	745.67	608.19	547.62	633.73	543.01	602.08	639.13	590.98	640.61	581.08	739.34	639.84	642.83
ENSG00000066923	396.04	295.65	263.5	193.75	290.89	192.03	260.1	131.22	217.99	367.94	356.51	440.35	423.25	219.17	303.34	298.63	352.75	324.26	245.87	216.83	193.2	237.17	460.39	223.65	319.71	458.44	310.97	262.11	347.53	219.81	282.98	290.48	406.28	268.93	294.17	253.39
ENSG00000066926	2009.43	2222.03	1905.34	2207.61	2209.58	2235.87	2199.16	2156.95	2223.47	2427.41	2176.55	2274.32	2375.75	2089.9	2155.22	2109.14	2104.12	2091.98	2445.85	2332.91	2261.57	2851.97	2067.41	2285.78	1847.36	1970.8	2273.32	2374.1	2141.42	2141.03	2078.53	2198.62	1866.05	2215.32	2231.31	2154.48
ENSG00000066933	1739.42	1715.92	1599.55	1732.73	1789.85	1995.45	1687.22	1832.04	1807.19	2443.16	1775.67	2181.3	1775.64	1831.3	2030.37	1861.27	2042.02	2184.56	1642.46	1875.34	1623.79	2132.6	2045.9	2107.36	1844.95	1809.98	1670.93	1745.41	1792.68	1641.67	1690.46	1880.31	1992.6	2008.65	1840.88	1707.5
ENSG00000067057	933.15	915.26	1016.21	1157.36	836.48	997.48	1017.36	881.27	1116.56	1105.76	994.79	884.09	1038.7	713.92	912.21	763.37	871.05	955.71	980.37	909.39	1355.89	1023.01	1063.97	915.48	856.22	1063.28	823.48	930.93	982.38	875.22	963.69	962.48	1042.01	880.63	948.89	823.52
ENSG00000067064	4349.85	3654.95	4381.08	4090.74	3786.63	4382.18	3688.62	4518.48	4083.57	3553.65	3565.78	3353.76	2959.56	4206.88	4541.57	3382.27	3223.24	4233.9	3742.47	4736.97	3416.68	3727.46	4374.8	3617.52	4507.71	3272.1	5040.75	3666.01	2379.61	3238.94	4084.37	3960	5295.62	3641.35	3478.95	3675.55
ENSG00000067066	1321.48	1191.25	1195.88	1709.86	939.49	1251.48	1351.32	1425.1	1257.83	959.01	1308.8	991.02	1178.83	1284.3	1073.25	964.03	1105.14	1569.86	1343.12	1132.17	1205.26	1297.17	1229.34	1277.74	1283.46	1202.61	1094.42	957.69	1233.92	1264.82	1772.76	1242.71	1147.84	1118.55	1299.08	1296.69
ENSG00000067082	4243.09	3977.34	3024.91	4171.45	4356.03	3697.5	4910.31	3658.97	2885.14	3405.82	3952.31	3651.01	4506.48	4608.69	3531.57	3897.59	3532.82	4057.87	4069.37	4359.01	6422.68	4566.95	3554.15	4187.44	3321.11	3706.26	3174.11	2989.15	6390.55	3002.92	3387.1	3778.89	3156.5	3028.74	4235.14	3268.27
ENSG00000067113	1496.48	1684.96	1656.84	1738.25	1629.75	1940.04	1795.62	1825.64	1449.24	1369.92	1929.59	1627.7	1649.26	1815.98	1380.73	1877.03	1861.69	1695.75	1495.95	1385.34	2021.44	1553.98	1526.75	1466.22	1827.7	1895.65	1755.55	2034.97	1974.98	1660.06	2140.12	1700.7	1804.43	1404.34	1813.6	1432.94
ENSG00000067141	2279.37	2517.09	2221.01	2341.51	2575.33	2282.24	2762.35	2385.39	3148.81	2172.11	2169.98	2187.74	2210.23	2359.92	2546.89	2347.01	2709.21	2054.4	2413.1	2728.01	2484.71	2402.83	1827.47	2248.98	1864.27	2616.01	2412.6	2295.77	2571.08	2212.33	1965.83	2355.59	2611.89	2723.61	2438.65	2590.16
ENSG00000067167	3301.65	3617.93	3483.41	3686.95	3326.4	3624.34	3854.78	3139.79	3488.54	3317.12	3185.23	3220.53	3524.73	3849.47	3139.04	3623.11	2809.24	3187.57	4089.79	3411.5	3522.19	3522.61	3411.97	3435.78	3455.05	3748.73	3447.25	3655.81	3381.38	3314.5	3203.99	3419.68	3039.24	3613.53	3482.34	3624.03
ENSG00000067177	6111.09	7303.65	7672.09	7175.76	9447.26	7253.27	6379.81	6808.98	6152.97	8789	7357.23	6203.82	8978.09	7076.44	6511.11	8183.51	7149.83	7087.1	5621.37	5548.24	7441.62	8877.71	7458.08	8631.42	6272.9	7921.54	6536.48	7730.67	6340.36	9515.4	6590.31	7387.51	8444.23	5971.48	7355.94	8044.04
ENSG00000067182	2215.27	2134.57	1881.26	2747.67	2514.24	2320.85	2128.89	2375.06	2535.11	2450.32	2026.85	2186.35	2583.01	1946.9	2130.91	2192.84	2226.34	2182.57	2270.18	2201.58	2196.85	2321.31	2586.14	2342.7	2146.92	1858.99	2156.06	2634.77	2172.94	2651.46	2369.06	2276.24	2249.72	2073.01	2350.15	2259.97
ENSG00000067191	7687.5	8400.26	8950.72	8007.81	7345.31	7561.19	9740.36	7968.62	8361.18	8001.6	7475.8	8443.78	7675.93	9386.59	8502.56	9125.77	7747.15	7826.89	7970.37	7245.61	8270.44	8277.58	7030.36	7848.45	8168.35	10262.83	7632.34	8175.8	8171.47	8129.73	9036.97	8145.06	8630.68	9081.04	8145.33	7587.97
ENSG00000067208	546	579.85	570.29	581.55	624.56	655.9	593.57	661.21	503.73	625.98	614.46	542.75	540.16	525.45	670.78	640.79	532.25	618.65	598.84	585.17	607.86	568.54	544.6	605.7	557.48	620.72	609.59	585.19	507.88	557.2	591.59	597.51	635.97	559.14	590.91	632.59
ENSG00000067221	608.53	540.75	512.25	677.22	532.95	525.11	491.23	610.16	440.38	391.83	607.32	616.92	761.44	549.42	541.31	588.37	562.45	744.06	458.74	545.5	617.99	505.68	513.93	517.95	609.89	586.03	561.37	725.51	637.76	514.93	747.53	569.14	780.1	472.58	598.54	365.83
ENSG00000067225	74062.29	71472.02	69355.74	68438.83	70341.76	75603.43	67743.69	64253.89	47676.13	82856.19	79022.27	56909.06	91381.64	50314.88	83584.41	77259.36	60445.09	49168.77	76452.04	60934.42	80438.2	72536.2	73709.65	86414.1	72981.17	88559.12	68817.3	87657.93	54035.92	48915.65	84716.16	70531.01	74631.57	64767.69	72269.37	58344.49
ENSG00000067248	1647.79	1604.22	1594.1	1459.36	1574.56	1795.79	1420.87	1594.36	1890.55	1530.52	1527.42	1527.7	1056.68	1630.22	1470.81	1471.71	1475.33	1600.59	1579.12	1400.86	1409.38	1487.87	1570.3	1596	1813.77	1429.11	1702.92	1602.28	1571.14	1384.13	1557	1571.99	1494.46	1624.82	1584.63	1633.88
ENSG00000067334	1901.13	1779.52	1691.33	1656.14	1793.37	1720.75	1737.95	1616.22	1607.23	1810.02	1578.1	1428.24	1948.1	1717.77	1654.29	1697.12	1622.89	1601.83	2001.17	1752.66	1712.55	1621.13	1702.42	1844.1	1750.73	1684.44	1854.02	1599.93	1805.49	1681.87	1614.03	1699.26	1547.34	1571.39	1772.17	1799.51
ENSG00000067365	796.88	1003.64	1024.65	994.66	901.13	1068.28	1049.87	923.29	1110.71	1012.68	888.45	1114.56	857.18	1126.33	988.98	1110.05	804.09	951.01	992.25	923.82	1084.53	1027.53	1249.32	913.48	1071.57	1219.36	969.28	961.12	970.63	763.63	915.37	985.64	995.33	884.76	949.28	968.48
ENSG00000067369	1045.56	1089.45	1200.43	1029.46	980.79	1258.32	863.34	1434.74	1146.79	1057.75	1167.35	1128.59	1000.73	981.24	1431.93	1028.61	1243.23	1108.63	1022.47	1218.04	1195.56	1241.57	1208.66	1035.94	1205.32	892.37	1308.75	1060.13	1024.47	791.99	1318.41	1138.41	1220.51	1012.11	1057.84	1073.74
ENSG00000067445	2382.88	1916.62	1939.16	1860.52	2366.2	1961.43	1932.18	2231.69	1621.42	2383.68	1853.32	2115.5	1777.39	2030.13	2554.67	2087.91	1892.94	1966.75	1666.17	1749.69	2372.95	1935.57	1905.13	2244.37	2418.78	1880.21	1773.65	2032.84	1633.34	2264.91	2081.59	2034.31	1922.05	2238.32	2019.91	2279.34
ENSG00000067533	1229.22	1341.62	1413.31	1532.4	1403.65	1143.68	1338.09	1319.33	1491.27	1216.33	1277.41	1208.62	1355.59	1180.29	1297.97	1369.63	1035.97	1323.24	1351.37	1388.92	1300.92	1288.22	1283.86	1542.41	1171.43	1226.34	1079.61	1177.27	1537.4	1308.23	1259.68	1288.96	1230.23	1310.05	1288.82	1390.57
ENSG00000067560	14604.24	13582	11673.75	12844.86	11338.69	11888.96	15055.15	12706.8	14172.83	10950.59	12262.96	10904.5	13106.15	14027.83	13788.21	13187.18	12647.06	11446.21	14737.16	12848.78	12595.32	12447.51	11468.42	13853.21	12208.23	13397.79	13297.23	12653.06	12566	13701	12906.38	12647.96	11049.7	11660.33	13557.32	13014.28
ENSG00000067596	1066.74	1109.36	1042.86	1054.44	1062.04	1160.2	992.02	1014.68	1159.33	1056.46	1107.95	920.81	1073.67	1081.89	973.65	1062.04	1036.34	1066.31	1116.53	1036.83	1013.14	1181.87	1100.18	1088.64	1048.16	1055.28	1095.75	1092.35	1106.49	943.16	1008.31	1063.96	1015.54	1031.88	1083.09	1065.4
